date,annee,mois,trimestre,mois_label,produit,categorie,type_chimique,fournisseur,quantite_kg,prix_litre_eur,cout_total_eur,ph,ph_neutre,cov_g_par_l,charge_cov_g,dbo5_mg_par_l,biodegradabilite_pct,lc50_daphnie_mg_par_l,dose_utilisation_ml_par_l,score_env,segment_risque,ratio_cout_score,est_eco,ecolabel_eu,conforme_reach,nordic_swan
2024-07-01,2024,7,3,2024-07,Dégraissant biosourcé CitraClean,dégraissant,biosourcé,IndustraNett,235.5,56.25,13246.88,6.7,True,0.58,136.59,570.3,90.1,333.3,2.4,8.6,Faible risque,6.541,True,False,True,True
2024-07-01,2024,7,3,2024-07,Décapant sol industriel,décapant,solvant,IndustraNett,477.6,7.54,3601.1,5.5,False,134.09,64041.38,400.0,21.3,13.0,35.4,2.47,Risque élevé,3.053,False,False,False,False
2024-07-01,2024,7,3,2024-07,Antirouille process,traitement surface,acide,ProHygiène,151.8,32.36,4912.25,3.7,False,6.37,966.97,121.4,51.4,52.6,59.8,4.76,Risque élevé,6.798,False,False,True,False
2024-07-01,2024,7,3,2024-07,Désinfectant peroxyde EcoPur,désinfectant,peroxyde,ChemPro,160.6,10.1,1622.06,7.0,True,0.4,64.24,650.6,92.1,494.1,5.2,9.72,Faible risque,1.039,True,True,True,False
2024-07-01,2024,7,3,2024-07,Mousse écologique certifiée,nettoyant multi,biosourcé,IndustraNett,406.9,11.67,4748.52,7.1,True,0.4,162.76,632.6,95.7,403.5,64.6,9.26,Faible risque,1.26,True,True,True,False
2024-07-01,2024,7,3,2024-07,Cire sol industrielle,entretien sol,solvant,VerteChimie,458.6,43.22,19820.69,9.4,False,84.0,38522.4,329.5,30.4,12.2,45.4,3.13,Risque élevé,13.808,False,False,False,False
2024-07-01,2024,7,3,2024-07,Décapant sol enzymatique,décapant,enzymatique,EcoClean,375.0,35.43,13286.25,7.9,True,0.49,183.75,656.0,78.8,421.4,41.9,8.61,Faible risque,4.115,True,True,True,False
2024-07-01,2024,7,3,2024-07,Nettoyant acide biosourcé,détartrant,biosourcé,ChemPro,159.4,12.86,2049.88,6.6,True,0.45,71.73,950.8,78.4,477.0,6.0,9.08,Faible risque,1.416,True,False,True,True
2024-07-01,2024,7,3,2024-07,Mousse nettoyante toutes surfaces,nettoyant multi,tensioactif,ChemPro,84.3,15.56,1311.71,8.3,True,8.15,687.04,326.5,25.4,49.0,55.7,4.55,Risque élevé,3.42,False,False,True,False
2024-07-01,2024,7,3,2024-07,Mousse écologique certifiée,nettoyant multi,biosourcé,IndustraNett,315.9,18.4,5812.56,8.2,True,0.49,154.79,621.3,94.1,278.5,54.5,8.12,Faible risque,2.266,True,True,True,True
2024-07-01,2024,7,3,2024-07,Désinfectant peroxyde EcoPur,désinfectant,peroxyde,IndustraNett,401.5,27.95,11221.92,6.9,True,0.45,180.68,779.0,89.0,627.6,3.2,9.63,Faible risque,2.902,True,True,True,True
2024-07-01,2024,7,3,2024-07,Désodorisant enzymatique,désodorisant,enzymatique,ChemPro,430.6,42.54,18317.72,8.0,True,0.52,223.91,633.7,75.4,94.8,75.4,6.52,Risque modéré,6.525,True,True,True,True
2024-07-01,2024,7,3,2024-07,Désinfectant quaternaire QAC-50,désinfectant,ammonium quaternaire,VerteChimie,210.5,20.1,4231.05,7.8,True,19.28,4058.44,177.6,48.4,28.5,66.4,5.12,Risque modéré,3.926,False,False,True,False
2024-07-01,2024,7,3,2024-07,Nettoyant inox alimentaire,nettoyant inox,acide,ProHygiène,62.6,21.19,1326.49,3.8,False,13.27,830.7,132.8,41.7,63.8,54.4,4.47,Risque élevé,4.74,False,False,True,False
2024-07-01,2024,7,3,2024-07,Nettoyant acide détartrant,détartrant,acide,IndustraNett,395.4,28.85,11407.29,2.3,False,8.03,3175.06,124.0,55.7,93.7,12.9,4.68,Risque élevé,6.165,False,False,True,False
2024-07-01,2024,7,3,2024-07,Mousse nettoyante toutes surfaces,nettoyant multi,tensioactif,ChemPro,333.0,21.43,7136.19,7.5,True,10.76,3583.08,372.7,59.2,73.0,21.3,5.92,Risque modéré,3.62,False,False,True,False
2024-07-01,2024,7,3,2024-07,Mousse écologique certifiée,nettoyant multi,biosourcé,EcoClean,98.2,11.4,1119.48,7.0,True,0.51,50.08,864.0,83.2,272.1,42.7,8.12,Faible risque,1.404,True,False,True,True
2024-08-01,2024,8,3,2024-08,Dégraissant alcalin HD,dégraissant,alcalin,ChemPro,167.4,40.58,6793.09,13.2,False,6.28,1051.27,379.1,23.4,60.8,60.1,3.08,Risque élevé,13.175,False,False,True,False
2024-08-01,2024,8,3,2024-08,Désodorisant industriel masquant,désodorisant,synthétique,EcoClean,92.7,40.95,3796.07,5.9,False,8.06,747.16,409.4,22.7,77.5,2.4,4.7,Risque élevé,8.713,False,False,True,False
2024-08-01,2024,8,3,2024-08,Mousse écologique certifiée,nettoyant multi,biosourcé,EcoClean,54.8,55.85,3060.58,7.1,True,0.34,18.63,844.3,94.7,487.9,21.8,9.73,Faible risque,5.74,True,True,True,False
2024-08-01,2024,8,3,2024-08,Mousse nettoyante toutes surfaces,nettoyant multi,tensioactif,IndustraNett,166.5,7.36,1225.44,7.6,True,7.64,1272.06,342.2,27.5,61.5,78.9,4.91,Risque élevé,1.499,False,False,True,False
2024-08-01,2024,8,3,2024-08,Nettoyant haute pression concentré,nettoyant HP,alcalin,ChemPro,167.3,5.46,913.46,12.7,False,5.03,841.52,431.6,26.2,80.5,64.8,3.45,Risque élevé,1.583,False,False,True,False
2024-08-01,2024,8,3,2024-08,Décapant sol enzymatique,décapant,enzymatique,VerteChimie,197.1,22.25,4385.47,7.7,True,0.72,141.91,906.0,95.3,296.1,71.9,8.41,Faible risque,2.646,True,False,True,True
2024-08-01,2024,8,3,2024-08,Décapant sol industriel,décapant,solvant,EcoClean,15.4,6.68,102.87,6.7,True,79.59,1225.69,282.0,49.8,6.9,62.4,4.38,Risque élevé,1.525,False,False,True,False
2024-08-01,2024,8,3,2024-08,Nettoyant haute pression concentré,nettoyant HP,alcalin,VerteChimie,125.6,3.35,420.76,11.6,False,9.26,1163.06,348.6,63.8,89.2,11.3,4.91,Risque élevé,0.682,False,False,True,False
2024-09-01,2024,9,3,2024-09,Mousse nettoyante toutes surfaces,nettoyant multi,tensioactif,VerteChimie,5.7,24.51,139.71,5.6,False,9.35,53.3,391.4,20.8,103.5,22.7,4.69,Risque élevé,5.226,False,False,True,False
2024-09-01,2024,9,3,2024-09,Nettoyant inox écologique,nettoyant inox,biosourcé,ProHygiène,218.5,17.11,3738.54,8.2,True,0.27,59.0,1057.6,96.1,458.5,72.4,9.26,Faible risque,1.848,True,True,True,False
2024-09-01,2024,9,3,2024-09,Nettoyant inox écologique,nettoyant inox,biosourcé,VerteChimie,185.0,18.03,3335.55,6.8,True,0.33,61.05,636.9,86.6,268.4,43.7,8.14,Faible risque,2.215,True,False,True,False
2024-09-01,2024,9,3,2024-09,Mousse écologique certifiée,nettoyant multi,biosourcé,IndustraNett,27.1,7.2,195.12,8.3,True,0.4,10.84,598.8,86.3,439.6,24.7,8.82,Faible risque,0.816,True,False,True,False
2024-09-01,2024,9,3,2024-09,Décapant sol enzymatique,décapant,enzymatique,ProHygiène,303.8,27.24,8275.51,8.4,True,0.7,212.66,718.2,85.8,704.6,74.2,9.13,Faible risque,2.984,True,False,True,False
2024-10-01,2024,10,4,2024-10,Mousse écologique certifiée,nettoyant multi,biosourcé,VerteChimie,74.5,36.11,2690.2,7.2,True,0.54,40.23,848.9,77.3,200.7,51.3,7.45,Risque modéré,4.847,True,True,True,False
2024-10-01,2024,10,4,2024-10,Mousse écologique certifiée,nettoyant multi,biosourcé,ProHygiène,436.0,23.58,10280.88,7.0,True,0.43,187.48,904.8,97.3,386.7,65.7,9.23,Faible risque,2.555,True,True,True,False
2024-11-01,2024,11,4,2024-11,Dégraissant solvant chloré,dégraissant,solvant,EcoClean,41.3,24.08,994.5,6.7,True,76.92,3176.8,257.9,39.8,8.0,42.6,4.12,Risque élevé,5.845,False,False,False,False
2024-11-01,2024,11,4,2024-11,Nettoyant inox alimentaire,nettoyant inox,acide,EcoClean,283.9,8.14,2310.95,1.7,False,7.62,2163.32,119.1,20.7,55.2,26.4,3.22,Risque élevé,2.528,False,False,True,False
2024-11-01,2024,11,4,2024-11,Antirouille process,traitement surface,acide,VerteChimie,195.0,29.6,5772.0,3.5,False,6.83,1331.85,115.9,53.0,58.9,61.8,4.78,Risque élevé,6.192,False,False,True,False
2024-11-01,2024,11,4,2024-11,Désodorisant industriel masquant,désodorisant,synthétique,ProHygiène,377.4,28.1,10604.94,7.5,True,6.31,2381.39,336.0,24.1,128.6,8.5,5.26,Risque modéré,5.342,False,False,True,False
2024-11-01,2024,11,4,2024-11,Dégraissant biosourcé CitraClean,dégraissant,biosourcé,IndustraNett,127.9,47.38,6059.9,8.3,True,0.57,72.9,936.4,83.3,121.5,29.0,6.82,Risque modéré,6.947,True,True,True,False
2024-11-01,2024,11,4,2024-11,Nettoyant inox alimentaire,nettoyant inox,acide,EcoClean,273.8,34.96,9572.05,2.0,False,10.69,2926.92,146.5,47.2,126.4,6.6,4.49,Risque élevé,7.786,False,False,True,False
2024-11-01,2024,11,4,2024-11,Désodorisant enzymatique,désodorisant,enzymatique,ChemPro,353.4,10.4,3675.36,7.3,True,0.52,183.77,782.0,91.2,477.0,75.0,9.5,Faible risque,1.095,True,False,True,True
2024-11-01,2024,11,4,2024-11,Décapant sol industriel,décapant,solvant,ChemPro,211.8,6.05,1281.39,5.8,False,150.9,31960.62,370.9,47.7,9.8,36.3,3.12,Risque élevé,1.939,False,False,True,False
2024-11-01,2024,11,4,2024-11,Décapant sol industriel,décapant,solvant,EcoClean,164.0,24.32,3988.48,8.7,False,79.86,13097.04,343.9,44.6,7.9,68.1,3.8,Risque élevé,6.4,False,False,True,False
2024-11-01,2024,11,4,2024-11,Dégraissant solvant chloré,dégraissant,solvant,VerteChimie,106.0,42.15,4467.9,6.2,False,135.41,14353.46,480.7,63.5,9.9,35.2,3.91,Risque élevé,10.78,False,False,False,False
2024-12-01,2024,12,4,2024-12,Mousse écologique certifiée,nettoyant multi,biosourcé,ChemPro,218.3,30.06,6562.1,7.1,True,0.48,104.78,1094.4,93.9,310.5,25.9,8.64,Faible risque,3.479,True,True,True,True
2024-12-01,2024,12,4,2024-12,Cire sol industrielle,entretien sol,solvant,IndustraNett,187.0,33.14,6197.18,5.9,False,173.66,32474.42,349.7,53.5,7.1,30.6,3.31,Risque élevé,10.012,False,False,False,False
2024-12-01,2024,12,4,2024-12,Désodorisant industriel masquant,désodorisant,synthétique,EcoClean,310.2,15.0,4653.0,7.7,True,7.42,2301.68,338.9,55.9,51.5,3.4,5.67,Risque modéré,2.646,False,False,True,False
2024-12-01,2024,12,4,2024-12,Nettoyant haute pression concentré,nettoyant HP,alcalin,IndustraNett,367.4,44.2,16239.08,12.3,False,9.18,3372.73,320.3,48.0,41.2,7.7,3.93,Risque élevé,11.247,False,False,True,False
2024-12-01,2024,12,4,2024-12,Mousse nettoyante toutes surfaces,nettoyant multi,tensioactif,ProHygiène,450.7,12.78,5759.95,9.1,False,3.06,1379.14,406.9,43.8,50.5,45.3,4.93,Risque élevé,2.592,False,False,True,False
